1739917898.4259,2025-02-18 14:31:38.425,true,0.401312,true,0.354343,true,0.387875,true,0.323551,true,0.368769,true,0.373144
1739917898.9259,2025-02-18 14:31:38.925,true,0.396815,true,0.350065,true,0.392336,true,0.306029,true,0.373144,true,0.342989
1739917899.4259,2025-02-18 14:31:39.425,true,0.396815,true,0.368769,true,0.396815,true,0.299432,true,0.354343,true,0.331812
1739917899.9259,2025-02-18 14:31:39.925,true,0.399811,true,0.376073,true,0.38936,true,0.299432,true,0.365864,true,0.310025
1739917900.4259,2025-02-18 14:31:40.425,true,0.39532,true,0.383433,true,0.401312,true,0.299432,true,0.365864,true,0.310025
1739917900.9259,2025-02-18 14:31:40.925,true,0.402814,true,0.402814,true,0.401312,true,0.316749,true,0.365864,true,0.306029
1739917901.4259,2025-02-18 14:31:41.425,true,0.405825,true,0.417936,true,0.42098,true,0.316749,true,0.373144,true,0.302061
1739917901.9259,2025-02-18 14:31:41.925,true,0.408843,true,0.445529,true,0.433213,true,0.330427,true,0.392336,true,0.298123
1739917902.4259,2025-02-18 14:31:42.425,true,0.416416,true,0.453261,true,0.453261,true,0.348645,true,0.399811,true,0.294214
1739917902.9259,2025-02-18 14:31:42.925,true,0.419457,true,0.49375,true,0.46879,true,0.367315,true,0.407333,true,0.307358
1739917903.4259,2025-02-18 14:31:43.425,true,0.414898,true,0.501562,true,0.476579,true,0.393827,true,0.434749,true,0.320821
