timestamp,time,actionEye,actionUperFace,powerUpperFace,actionLowerFace,powerLowerFace
1739917892,31:31.9,neutral,frown,0.95,clench,0.8
1739917892,31:31.9,neutral,frown,0.95,clench,0.8
1739917892,31:31.9,neutral,frown,0.95,clench,0.8
1739917892,31:32.0,neutral,frown,0.95,clench,0.8
1739917892,31:32.0,neutral,frown,0.95,clench,0.8
1739917892,31:32.0,neutral,frown,0.95,clench,0.8
1739917892,31:32.1,neutral,frown,0.95,clench,0.8
1739917892,31:32.1,neutral,frown,0.95,clench,0.8
1739917892,31:32.1,neutral,frown,0.95,clench,0.8
1739917892,31:32.1,neutral,frown,0.95,clench,0.8
1739917892,31:32.2,neutral,frown,0.95,clench,0.8
1739917892,31:32.2,neutral,frown,0.95,clench,0.8
1739917892,31:32.2,neutral,frown,0.95,clench,0.8
1739917892,31:32.3,neutral,frown,0.95,clench,0.8
1739917892,31:32.3,neutral,frown,0.95,clench,0.8
1739917892,31:32.3,neutral,frown,0.95,clench,0.8
1739917892,31:32.4,neutral,frown,0.95,clench,0.8
1739917892,31:32.4,neutral,frown,0.95,clench,0.8
1739917892,31:32.4,neutral,frown,0.95,clench,0.8
1739917892,31:32.5,neutral,frown,0.95,clench,0.8
1739917892,31:32.5,neutral,frown,0.95,clench,0.8
1739917893,31:32.5,neutral,frown,0.95,clench,0.8
1739917893,31:32.5,neutral,frown,0.95,clench,0.8
1739917893,31:32.6,neutral,frown,0.95,clench,0.8
1739917893,31:32.6,neutral,frown,0.95,clench,0.8
1739917893,31:32.6,neutral,frown,0.95,clench,0.8
1739917893,31:32.7,neutral,frown,0.95,clench,0.8
1739917893,31:32.7,neutral,frown,0.95,clench,0.8
1739917893,31:32.7,neutral,frown,0.95,clench,0.8
1739917893,31:32.8,neutral,frown,0.95,clench,0.8
1739917893,31:32.8,neutral,frown,0.95,clench,0.8
1739917893,31:32.8,neutral,frown,0.95,clench,0.8
1739917893,31:32.9,neutral,frown,0.95,clench,0.8
1739917893,31:32.9,neutral,frown,0.95,clench,0.8
1739917893,31:32.9,neutral,frown,0.95,clench,0.8
1739917893,31:33.0,neutral,frown,0.95,clench,0.8
1739917893,31:33.0,neutral,frown,0.95,clench,0.8
1739917893,31:33.0,neutral,frown,0.95,clench,0.8
1739917893,31:33.0,neutral,frown,0.95,clench,0.8
1739917893,31:33.1,neutral,frown,0.95,clench,0.8
1739917893,31:33.1,neutral,frown,0.95,clench,0.8
1739917893,31:33.1,neutral,frown,0.95,clench,0.8
1739917893,31:33.2,neutral,frown,0.95,clench,0.8
1739917893,31:33.2,neutral,frown,0.95,clench,0.8
1739917893,31:33.2,neutral,frown,0.95,clench,0.8
1739917893,31:33.3,neutral,frown,0.95,clench,0.8
1739917893,31:33.3,neutral,frown,0.95,clench,0.8
1739917893,31:33.3,neutral,frown,0.95,clench,0.8
1739917893,31:33.4,neutral,frown,0.95,clench,0.8
1739917893,31:33.4,neutral,frown,0.95,clench,0.8
1739917893,31:33.4,neutral,frown,0.95,clench,0.8
1739917893,31:33.5,neutral,frown,0.95,clench,0.8
1739917893,31:33.5,neutral,frown,0.95,clench,0.8
1739917894,31:33.5,neutral,frown,0.95,clench,0.8
1739917894,31:33.5,neutral,frown,0.95,clench,0.8
1739917894,31:33.6,neutral,frown,0.95,clench,0.8
1739917894,31:33.6,neutral,frown,0.95,clench,0.8
1739917894,31:33.6,neutral,frown,0.95,clench,0.8
1739917894,31:33.7,neutral,frown,0.95,clench,0.8
1739917894,31:33.7,neutral,frown,0.95,clench,0.8
1739917894,31:33.7,neutral,frown,0.95,clench,0.8
1739917894,31:33.8,neutral,frown,0.95,clench,0.8
1739917894,31:33.8,neutral,frown,0.95,clench,0.8
1739917894,31:33.8,neutral,frown,0.95,clench,0.8
1739917894,31:33.9,neutral,frown,0.95,clench,0.8
1739917894,31:33.9,neutral,frown,0.95,clench,0.8
1739917894,31:33.9,neutral,frown,0.95,clench,0.8
1739917894,31:34.0,neutral,frown,0.95,clench,0.8
1739917894,31:34.0,neutral,frown,0.95,clench,0.8
1739917894,31:34.0,neutral,frown,0.95,clench,0.8
1739917894,31:34.0,neutral,frown,0.95,clench,0.8
1739917894,31:34.1,neutral,frown,0.95,clench,0.8
1739917894,31:34.1,neutral,frown,0.95,clench,0.8
1739917894,31:34.1,neutral,frown,0.95,clench,0.8
1739917894,31:34.2,neutral,frown,0.95,clench,0.8
1739917894,31:34.2,neutral,frown,0.95,clench,0.8
1739917894,31:34.2,neutral,frown,0.95,clench,0.8
1739917894,31:34.3,neutral,frown,0.95,clench,0.8
1739917894,31:34.3,neutral,frown,0.95,clench,0.8
1739917894,31:34.3,neutral,frown,0.95,clench,0.8
1739917894,31:34.4,neutral,frown,0.95,clench,0.8
1739917894,31:34.4,neutral,frown,0.95,clench,0.8
1739917894,31:34.4,neutral,frown,0.95,clench,0.8
1739917894,31:34.5,neutral,frown,0.95,clench,0.8
1739917894,31:34.5,neutral,frown,0.95,clench,0.8
1739917895,31:34.5,neutral,frown,0.95,clench,0.8
1739917895,31:34.5,neutral,frown,0.95,clench,0.8
1739917895,31:34.6,neutral,frown,0.95,clench,0.8
1739917895,31:34.6,neutral,frown,0.95,clench,0.8
1739917895,31:34.6,neutral,frown,0.95,clench,0.8
1739917895,31:34.7,neutral,frown,0.95,clench,0.8
1739917895,31:34.7,neutral,frown,0.95,clench,0.8
1739917895,31:34.7,neutral,frown,0.95,clench,0.8
1739917895,31:34.8,neutral,frown,0.95,clench,0.8
1739917895,31:34.8,neutral,frown,0.95,clench,0.8
1739917895,31:34.8,neutral,frown,0.95,clench,0.8
1739917895,31:34.9,neutral,frown,0.95,clench,0.8
1739917895,31:34.9,neutral,frown,0.95,clench,0.8
1739917895,31:34.9,neutral,frown,0.95,clench,0.8
1739917895,31:35.0,neutral,frown,0.95,clench,0.8
1739917895,31:35.0,neutral,frown,0.95,clench,0.8
1739917895,31:35.0,neutral,frown,0.95,clench,0.8
1739917895,31:35.0,neutral,frown,0.95,clench,0.8
1739917895,31:35.1,neutral,frown,0.95,clench,0.8
1739917895,31:35.1,neutral,frown,0.95,clench,0.8
1739917895,31:35.1,neutral,frown,0.95,clench,0.8
1739917895,31:35.2,neutral,frown,0.95,clench,0.8
1739917895,31:35.2,neutral,frown,0.95,clench,0.8
1739917895,31:35.2,neutral,frown,0.95,clench,0.8
1739917895,31:35.3,neutral,frown,0.95,clench,0.8
1739917895,31:35.3,neutral,frown,0.95,clench,0.8
1739917895,31:35.3,neutral,frown,0.95,clench,0.8
1739917895,31:35.4,neutral,frown,0.95,clench,0.8
1739917895,31:35.4,neutral,frown,0.95,clench,0.8
1739917895,31:35.4,neutral,frown,0.95,clench,0.8
1739917895,31:35.5,neutral,frown,0.95,clench,0.8
1739917895,31:35.5,neutral,frown,0.95,clench,0.8
1739917896,31:35.5,neutral,frown,0.95,clench,0.8
1739917896,31:35.5,neutral,frown,0.95,clench,0.8
1739917896,31:35.6,neutral,frown,0.95,clench,0.8
1739917896,31:35.6,neutral,frown,0.95,clench,0.8
1739917896,31:35.6,neutral,frown,0.95,clench,0.8
1739917896,31:35.7,neutral,frown,0.95,clench,0.8
1739917896,31:35.7,neutral,frown,0.95,clench,0.8
1739917896,31:35.7,neutral,frown,0.95,clench,0.8
1739917896,31:35.8,neutral,frown,0.95,clench,0.8
1739917896,31:35.8,neutral,frown,0.95,clench,0.8
1739917896,31:35.8,neutral,frown,0.95,clench,0.8
1739917896,31:35.9,neutral,frown,0.95,clench,0.8
1739917896,31:35.9,neutral,frown,0.95,clench,0.8
1739917896,31:35.9,neutral,frown,0.95,clench,0.8
1739917896,31:36.0,neutral,frown,0.95,clench,0.8
1739917896,31:36.0,neutral,frown,0.95,clench,0.8
1739917896,31:36.0,neutral,frown,0.95,clench,0.8
1739917896,31:36.0,neutral,frown,0.95,clench,0.8
1739917896,31:36.1,neutral,frown,0.95,clench,0.8
1739917896,31:36.1,neutral,frown,0.95,clench,0.8
1739917896,31:36.1,neutral,frown,0.95,clench,0.8
1739917896,31:36.2,neutral,frown,0.95,clench,0.8
1739917896,31:36.2,neutral,frown,0.95,clench,0.8
1739917896,31:36.2,neutral,frown,0.95,clench,0.8
1739917896,31:36.3,neutral,frown,0.95,clench,0.8
1739917896,31:36.3,neutral,frown,0.95,clench,0.8
1739917896,31:36.3,neutral,frown,0.95,clench,0.8
1739917896,31:36.4,neutral,frown,0.95,clench,0.8
1739917896,31:36.4,neutral,frown,0.95,clench,0.8
1739917896,31:36.4,neutral,frown,0.95,clench,0.8
1739917896,31:36.5,neutral,frown,0.95,clench,0.8
1739917896,31:36.5,neutral,frown,0.95,clench,0.8
1739917897,31:36.5,neutral,frown,0.95,clench,0.8
1739917897,31:36.5,neutral,frown,0.95,clench,0.8
1739917897,31:36.6,neutral,frown,0.95,clench,0.8
1739917897,31:36.6,neutral,frown,0.95,clench,0.8
1739917897,31:36.6,neutral,frown,0.95,clench,0.8
1739917897,31:36.7,neutral,frown,0.95,clench,0.8
1739917897,31:36.7,neutral,frown,0.95,clench,0.8
1739917897,31:36.7,neutral,frown,0.95,clench,0.8
1739917897,31:36.8,neutral,frown,0.95,clench,0.8
1739917897,31:36.8,neutral,frown,0.95,clench,0.8
1739917897,31:36.8,neutral,frown,0.95,clench,0.8
1739917897,31:36.9,neutral,frown,0.95,clench,0.8
1739917897,31:36.9,neutral,frown,0.95,clench,0.8
1739917897,31:36.9,neutral,frown,0.95,clench,0.8
1739917897,31:37.0,neutral,frown,0.95,clench,0.8
1739917897,31:37.0,neutral,frown,0.95,clench,0.8
1739917897,31:37.0,neutral,frown,0.95,clench,0.8
1739917897,31:37.0,neutral,frown,0.95,clench,0.8
1739917897,31:37.1,neutral,frown,0.95,clench,0.8
1739917897,31:37.1,neutral,frown,0.95,clench,0.8
1739917897,31:37.1,neutral,frown,0.95,clench,0.8
1739917897,31:37.2,neutral,frown,0.95,clench,0.8
1739917897,31:37.2,neutral,frown,0.95,clench,0.8
1739917897,31:37.2,neutral,frown,0.95,clench,0.8
1739917897,31:37.3,neutral,frown,0.95,clench,0.8
1739917897,31:37.3,neutral,frown,0.95,clench,0.8
1739917897,31:37.3,neutral,frown,0.95,clench,0.8
1739917897,31:37.4,neutral,frown,0.95,clench,0.8
1739917897,31:37.4,neutral,frown,0.95,clench,0.8
1739917897,31:37.4,neutral,frown,0.95,clench,0.8
1739917897,31:37.5,neutral,frown,0.95,clench,0.8
1739917897,31:37.5,neutral,frown,0.95,clench,0.8
1739917898,31:37.5,neutral,frown,0.95,clench,0.8
1739917898,31:37.5,neutral,frown,0.95,clench,0.8
1739917898,31:37.6,neutral,frown,0.95,clench,0.8
1739917898,31:37.6,neutral,frown,0.95,clench,0.8
1739917898,31:37.6,neutral,frown,0.95,clench,0.8
1739917898,31:37.7,neutral,frown,0.95,clench,0.8
1739917898,31:37.7,neutral,frown,0.95,clench,0.8
1739917898,31:37.7,neutral,frown,0.95,clench,0.8
1739917898,31:37.8,neutral,frown,0.95,clench,0.8
1739917898,31:37.8,neutral,frown,0.95,clench,0.8
1739917898,31:37.8,neutral,frown,0.95,clench,0.8
1739917898,31:37.9,neutral,frown,0.95,clench,0.8
1739917898,31:37.9,neutral,frown,0.95,clench,0.8
1739917898,31:37.9,neutral,frown,0.95,clench,0.8
1739917898,31:38.0,neutral,frown,0.95,clench,0.8
1739917898,31:38.0,neutral,frown,0.95,clench,0.8
1739917898,31:38.0,neutral,frown,0.95,clench,0.8
1739917898,31:38.0,neutral,frown,0.95,clench,0.8
1739917898,31:38.1,neutral,frown,0.95,clench,0.8
1739917898,31:38.1,neutral,frown,0.95,clench,0.8
1739917898,31:38.1,neutral,frown,0.95,clench,0.8
1739917898,31:38.2,neutral,frown,0.95,clench,0.8
1739917898,31:38.2,neutral,frown,0.95,clench,0.8
1739917898,31:38.2,neutral,frown,0.95,clench,0.8
1739917898,31:38.3,neutral,frown,0.95,clench,0.8
1739917898,31:38.3,neutral,frown,0.95,clench,0.8
1739917898,31:38.3,neutral,frown,0.95,clench,0.8
1739917898,31:38.4,neutral,frown,0.95,clench,0.8
1739917898,31:38.4,neutral,frown,0.95,clench,0.8
1739917898,31:38.4,neutral,frown,0.95,clench,0.8
1739917898,31:38.5,neutral,frown,0.95,clench,0.8
1739917898,31:38.5,neutral,frown,0.95,clench,0.8
1739917899,31:38.5,neutral,frown,0.95,clench,0.8
1739917899,31:38.5,neutral,frown,0.95,clench,0.8
1739917899,31:38.6,neutral,frown,0.95,clench,0.8
1739917899,31:38.6,neutral,frown,0.95,clench,0.8
1739917899,31:38.6,neutral,frown,0.95,clench,0.8
1739917899,31:38.7,neutral,frown,0.95,clench,0.8
1739917899,31:38.7,neutral,frown,0.95,clench,0.8
1739917899,31:38.7,neutral,frown,0.95,clench,0.8
1739917899,31:38.8,neutral,frown,0.95,clench,0.8
1739917899,31:38.8,neutral,frown,0.95,clench,0.8
1739917899,31:38.8,neutral,frown,0.95,clench,0.8
1739917899,31:38.9,neutral,frown,0.95,clench,0.8
1739917899,31:38.9,neutral,frown,0.95,clench,0.8
1739917899,31:38.9,neutral,frown,0.95,clench,0.8
1739917899,31:39.0,neutral,frown,0.95,clench,0.8
1739917899,31:39.0,neutral,frown,0.95,clench,0.8
1739917899,31:39.0,neutral,frown,0.95,clench,0.8
1739917899,31:39.0,neutral,frown,0.95,clench,0.8
1739917899,31:39.1,neutral,frown,0.95,clench,0.8
1739917899,31:39.1,neutral,frown,0.95,clench,0.8
1739917899,31:39.1,neutral,frown,0.95,clench,0.8
1739917899,31:39.2,neutral,frown,0.95,clench,0.8
1739917899,31:39.2,neutral,frown,0.95,clench,0.8
1739917899,31:39.2,neutral,frown,0.95,clench,0.8
1739917899,31:39.3,neutral,frown,0.95,clench,0.8
1739917899,31:39.3,neutral,frown,0.95,clench,0.8
1739917899,31:39.3,neutral,frown,0.95,clench,0.8
1739917899,31:39.4,neutral,frown,0.95,clench,0.8
1739917899,31:39.4,neutral,frown,0.95,clench,0.8
1739917899,31:39.4,neutral,frown,0.95,clench,0.8
1739917899,31:39.5,neutral,frown,0.95,clench,0.8
1739917899,31:39.5,neutral,frown,0.95,clench,0.8
1739917900,31:39.5,neutral,frown,0.95,clench,0.8
1739917900,31:39.5,neutral,frown,0.95,clench,0.8
1739917900,31:39.6,neutral,frown,0.95,clench,0.8
1739917900,31:39.6,neutral,frown,0.95,clench,0.8
1739917900,31:39.6,neutral,frown,0.95,clench,0.8
1739917900,31:39.7,neutral,frown,0.95,clench,0.8
1739917900,31:39.7,neutral,frown,0.95,clench,0.8
1739917900,31:39.7,neutral,frown,0.95,clench,0.8
1739917900,31:39.8,neutral,frown,0.95,clench,0.8
1739917900,31:39.8,neutral,frown,0.95,clench,0.8
1739917900,31:39.8,neutral,frown,0.95,clench,0.8
1739917900,31:39.9,neutral,frown,0.95,clench,0.8
1739917900,31:39.9,neutral,frown,0.95,clench,0.8
1739917900,31:39.9,neutral,frown,0.95,clench,0.8
1739917900,31:40.0,neutral,frown,0.95,clench,0.8
1739917900,31:40.0,neutral,frown,0.95,clench,0.8
1739917900,31:40.0,neutral,frown,0.95,clench,0.8
1739917900,31:40.0,neutral,frown,0.95,clench,0.8
1739917900,31:40.1,neutral,frown,0.95,clench,0.8
1739917900,31:40.1,neutral,frown,0.95,clench,0.8
1739917900,31:40.1,neutral,frown,0.95,clench,0.8
1739917900,31:40.2,neutral,frown,0.95,clench,0.8
1739917900,31:40.2,neutral,frown,0.95,clench,0.8
1739917900,31:40.2,neutral,frown,0.95,clench,0.8
1739917900,31:40.3,neutral,frown,0.95,clench,0.8
1739917900,31:40.3,neutral,frown,0.95,clench,0.8
1739917900,31:40.3,neutral,frown,0.95,clench,0.8
1739917900,31:40.4,neutral,frown,0.95,clench,0.8
1739917900,31:40.4,neutral,frown,0.95,clench,0.8
1739917900,31:40.4,neutral,frown,0.95,clench,0.8
1739917900,31:40.5,neutral,frown,0.95,clench,0.8
1739917900,31:40.5,neutral,frown,0.95,clench,0.8
1739917901,31:40.5,neutral,frown,0.95,clench,0.8
1739917901,31:40.5,neutral,frown,0.95,clench,0.8
1739917901,31:40.6,neutral,frown,0.95,clench,0.8
1739917901,31:40.6,neutral,frown,0.95,clench,0.8
1739917901,31:40.6,neutral,frown,0.95,clench,0.8
1739917901,31:40.7,neutral,frown,0.95,clench,0.8
1739917901,31:40.7,neutral,frown,0.95,clench,0.8
1739917901,31:40.7,neutral,frown,0.95,clench,0.8
1739917901,31:40.8,neutral,frown,0.95,clench,0.8
1739917901,31:40.8,neutral,frown,0.95,clench,0.8
1739917901,31:40.8,neutral,frown,0.95,clench,0.8
1739917901,31:40.9,neutral,frown,0.95,clench,0.8
1739917901,31:40.9,neutral,frown,0.95,clench,0.8
1739917901,31:40.9,neutral,frown,0.95,clench,0.8
1739917901,31:41.0,neutral,frown,0.95,clench,0.8
1739917901,31:41.0,neutral,frown,0.95,clench,0.8
1739917901,31:41.0,neutral,frown,0.95,clench,0.8
1739917901,31:41.0,neutral,frown,0.95,clench,0.8
1739917901,31:41.1,neutral,frown,0.95,clench,0.8
1739917901,31:41.1,neutral,frown,0.95,clench,0.8
1739917901,31:41.1,neutral,frown,0.95,clench,0.8
1739917901,31:41.2,neutral,frown,0.95,clench,0.8
1739917901,31:41.2,neutral,frown,0.95,clench,0.8
1739917901,31:41.2,neutral,frown,0.95,clench,0.8
1739917901,31:41.3,neutral,frown,0.95,clench,0.8
1739917901,31:41.3,neutral,frown,0.95,clench,0.8
1739917901,31:41.3,neutral,frown,0.95,clench,0.8
1739917901,31:41.4,neutral,frown,0.95,clench,0.8
1739917901,31:41.4,neutral,frown,0.95,clench,0.8
1739917901,31:41.4,neutral,frown,0.95,clench,0.8
1739917901,31:41.5,neutral,frown,0.95,clench,0.8
1739917901,31:41.5,neutral,frown,0.95,clench,0.8
1739917902,31:41.5,neutral,frown,0.95,clench,0.8
1739917902,31:41.6,neutral,frown,0.95,clench,0.8
1739917902,31:41.6,neutral,frown,0.95,clench,0.8
1739917902,31:41.6,neutral,frown,0.95,clench,0.8
1739917902,31:41.6,neutral,frown,0.95,clench,0.8
1739917902,31:41.7,neutral,frown,0.95,clench,0.8
1739917902,31:41.7,neutral,frown,0.95,clench,0.8
1739917902,31:41.7,neutral,frown,0.95,clench,0.8
1739917902,31:41.8,neutral,frown,0.95,clench,0.8
1739917902,31:41.8,neutral,frown,0.95,clench,0.8
1739917902,31:41.8,neutral,frown,0.95,clench,0.8
1739917902,31:41.9,neutral,frown,0.95,clench,0.8
1739917902,31:41.9,neutral,frown,0.95,clench,0.8
1739917902,31:41.9,neutral,frown,0.95,clench,0.8
1739917902,31:42.0,neutral,frown,0.95,clench,0.8
1739917902,31:42.0,neutral,frown,0.95,clench,0.8
1739917902,31:42.0,neutral,frown,0.95,clench,0.8
1739917902,31:42.0,neutral,frown,0.95,clench,0.8
1739917902,31:42.1,neutral,frown,0.95,clench,0.8
1739917902,31:42.1,neutral,frown,0.95,clench,0.8
1739917902,31:42.1,neutral,frown,0.95,clench,0.8
1739917902,31:42.2,neutral,frown,0.95,clench,0.8
1739917902,31:42.2,neutral,frown,0.95,clench,0.8
1739917902,31:42.2,neutral,frown,0.95,clench,0.8
1739917902,31:42.3,neutral,frown,0.95,clench,0.8
1739917902,31:42.3,neutral,frown,0.95,clench,0.8
1739917902,31:42.3,neutral,frown,0.95,clench,0.8
1739917902,31:42.4,neutral,frown,0.95,clench,0.8
1739917902,31:42.4,neutral,frown,0.95,clench,0.8
1739917902,31:42.4,neutral,frown,0.95,clench,0.8
1739917902,31:42.5,neutral,frown,0.95,clench,0.8
1739917902,31:42.5,neutral,frown,0.95,clench,0.8
1739917903,31:42.5,neutral,frown,0.95,clench,0.8
1739917903,31:42.5,neutral,frown,0.95,clench,0.8
1739917903,31:42.6,neutral,frown,0.95,clench,0.8
1739917903,31:42.6,neutral,frown,0.95,clench,0.8
1739917903,31:42.6,neutral,frown,0.95,clench,0.8
1739917903,31:42.7,neutral,frown,0.95,clench,0.8
1739917903,31:42.7,neutral,frown,0.95,clench,0.8
1739917903,31:42.7,neutral,frown,0.95,clench,0.8
1739917903,31:42.8,neutral,frown,0.95,clench,0.8
1739917903,31:42.8,neutral,frown,0.95,clench,0.8
1739917903,31:42.8,neutral,frown,0.95,clench,0.8
1739917903,31:42.9,neutral,frown,0.95,clench,0.8
1739917903,31:42.9,neutral,frown,0.95,clench,0.8
1739917903,31:42.9,neutral,frown,0.95,clench,0.8
1739917903,31:43.0,neutral,frown,0.95,clench,0.8
1739917903,31:43.0,neutral,frown,0.95,clench,0.8
1739917903,31:43.0,neutral,frown,0.95,clench,0.8
1739917903,31:43.0,neutral,frown,0.95,clench,0.8
1739917903,31:43.1,neutral,frown,0.95,clench,0.8
1739917903,31:43.1,neutral,frown,0.95,clench,0.8
1739917903,31:43.1,neutral,frown,0.95,clench,0.8
1739917903,31:43.2,neutral,frown,0.95,clench,0.8
1739917903,31:43.2,neutral,frown,0.95,clench,0.8
1739917903,31:43.2,neutral,frown,0.95,clench,0.8
1739917903,31:43.3,neutral,frown,0.95,clench,0.8
1739917903,31:43.3,neutral,frown,0.95,clench,0.8
1739917903,31:43.3,neutral,frown,0.95,clench,0.8
1739917903,31:43.4,neutral,frown,0.95,clench,0.8
1739917903,31:43.4,neutral,frown,0.95,clench,0.8
1739917903,31:43.4,neutral,frown,0.95,clench,0.8
1739917903,31:43.5,neutral,frown,0.95,clench,0.8
1739917903,31:43.5,neutral,frown,0.95,clench,0.8
1739917904,31:43.5,neutral,frown,0.95,clench,0.8
1739917904,31:43.5,neutral,frown,0.95,clench,0.8
